league,year,injury_type,injury_category,games_missed
NFL,2020.0,related groin hamstring,Lower Body,2.0
NFL,2020.0,hip,Lower Body,1.0
NFL,2020.0,knee,Lower Body,9.0
NFL,2020.0,quadricep knee,Lower Body,6.0
NFL,2020.0,shoulder,Upper Body,1.0
NFL,2020.0,groin ankle,Lower Body,1.0
NFL,2020.0,shoulder,Upper Body,3.0
NFL,2020.0,related,Other,1.0
NFL,2020.0,shin,Lower Body,0.0
NFL,2020.0,illness,Illness,0.0
NFL,2020.0,knee,Lower Body,3.0
NFL,2020.0,shoulder chest back knee,Lower Body,3.0
NFL,2020.0,back,Upper Body,3.0
NFL,2020.0,concussion neck,Head,3.0
NFL,2020.0,hip,Lower Body,6.0
NFL,2020.0,ribs,Upper Body,2.0
NFL,2020.0,neck,Upper Body,0.0
NFL,2020.0,concussion,Head,0.0
NFL,2020.0,ribs,Upper Body,6.0
NFL,2020.0,knee,Lower Body,1.0
NFL,2020.0,knee groin,Lower Body,7.0
NFL,2020.0,groin,Lower Body,1.0
NFL,2020.0,shoulder hamstring back,Lower Body,1.0
NFL,2020.0,ribs ankle,Lower Body,3.0
NFL,2020.0,knee related,Lower Body,5.0
NFL,2020.0,shoulder,Upper Body,4.0
NFL,2020.0,back,Upper Body,0.0
NFL,2020.0,knee abdomen,Lower Body,0.0
NFL,2020.0,shoulder,Upper Body,4.0
NFL,2020.0,shoulder,Upper Body,0.0
NFL,2020.0,thumb,Upper Body,1.0
NFL,2020.0,hand elbow,Upper Body,1.0
NFL,2020.0,ankle,Lower Body,0.0
NFL,2020.0,related,Other,0.0
NFL,2020.0,hip,Lower Body,0.0
NFL,2020.0,groin knee,Lower Body,2.0
NFL,2020.0,shoulder knee,Lower Body,6.0
NFL,2020.0,elbow related,Upper Body,6.0
NFL,2020.0,ankle,Lower Body,0.0
NFL,2020.0,shoulder,Upper Body,3.0
NFL,2020.0,knee,Lower Body,0.0
NFL,2020.0,hamstring,Lower Body,4.0
NFL,2020.0,pectoral,Upper Body,3.0
NFL,2020.0,ankle,Lower Body,2.0
NFL,2020.0,shoulder,Upper Body,1.0
NFL,2020.0,shoulder,Upper Body,1.0
NFL,2020.0,illness hamstring ankle,Illness,2.0
NFL,2020.0,illness,Illness,1.0
NFL,2020.0,groin,Lower Body,2.0
NFL,2020.0,foot knee,Lower Body,3.0
NFL,2020.0,shoulder,Upper Body,2.0
NFL,2020.0,ankle,Lower Body,0.0
NFL,2020.0,hamstring,Lower Body,2.0
NFL,2020.0,foot,Lower Body,3.0
NFL,2020.0,chest,Upper Body,1.0
NFL,2020.0,concussion chest,Head,3.0
NFL,2020.0,shoulder,Upper Body,0.0
NFL,2020.0,knee concussion,Head,1.0
NFL,2020.0,related,Other,1.0
NFL,2020.0,illness thumb,Illness,2.0
NFL,2020.0,groin hip,Lower Body,2.0
NFL,2020.0,hamstring,Lower Body,1.0
NFL,2020.0,back,Upper Body,0.0
NFL,2020.0,concussion,Head,0.0
NFL,2020.0,hamstring,Lower Body,6.0
NFL,2020.0,related,Other,1.0
NFL,2020.0,hip,Lower Body,1.0
NFL,2020.0,ankle,Lower Body,2.0
NFL,2020.0,groin related,Lower Body,2.0
NFL,2020.0,rib concussion hamstring,Head,5.0
NFL,2020.0,ribs,Upper Body,3.0
NFL,2020.0,concussion,Head,5.0
NFL,2020.0,quadricep,Other,1.0
NFL,2020.0,hamstring,Lower Body,0.0
NFL,2020.0,foot,Lower Body,8.0
NFL,2020.0,groin,Lower Body,2.0
NFL,2020.0,neck,Upper Body,12.0
NFL,2020.0,groin,Lower Body,1.0
NFL,2020.0,calf,Lower Body,4.0
NFL,2020.0,illness concussion,Illness,3.0
NFL,2020.0,chest,Upper Body,1.0
NFL,2020.0,hamstring,Lower Body,2.0
NFL,2020.0,foot,Lower Body,4.0
NFL,2020.0,wrist,Upper Body,2.0
NFL,2020.0,groin back,Lower Body,3.0
NFL,2020.0,ankle,Lower Body,0.0
NFL,2020.0,ankle,Lower Body,1.0
NFL,2020.0,hand calf,Lower Body,2.0
NFL,2020.0,groin shoulder,Lower Body,3.0
NFL,2020.0,neck,Upper Body,0.0
NFL,2020.0,illness ankle,Illness,2.0
NFL,2020.0,illness,Illness,0.0
NFL,2020.0,shoulder elbow,Upper Body,1.0
NFL,2020.0,knee,Lower Body,2.0
NFL,2020.0,knee,Lower Body,6.0
NFL,2020.0,ankle,Lower Body,0.0
NFL,2020.0,knee,Lower Body,10.0
NFL,2020.0,back,Upper Body,2.0
NFL,2020.0,concussion,Head,8.0
NFL,2020.0,rib calf,Lower Body,3.0
NFL,2020.0,foot ankle toe,Lower Body,2.0
NFL,2020.0,knee,Lower Body,10.0
NFL,2020.0,ankle,Lower Body,3.0
NFL,2020.0,back,Upper Body,0.0
NFL,2020.0,knee hand,Lower Body,5.0
NFL,2020.0,ankle shoulder,Lower Body,2.0
NFL,2020.0,shoulder ankle,Lower Body,1.0
NFL,2020.0,ankle,Lower Body,6.0
NFL,2020.0,shoulder ankle concussion,Head,2.0
NFL,2020.0,ankle,Lower Body,4.0
NFL,2020.0,hamstring,Lower Body,4.0
NFL,2020.0,knee hip,Lower Body,0.0
NFL,2020.0,shoulder,Upper Body,1.0
NFL,2020.0,knee,Lower Body,0.0
NFL,2020.0,foot illness neck,Illness,0.0
NFL,2020.0,neck knee,Lower Body,7.0
NFL,2020.0,knee,Lower Body,1.0
NFL,2020.0,calf,Lower Body,3.0
NFL,2020.0,shoulder,Upper Body,0.0
NFL,2020.0,quadricep,Other,7.0
NFL,2020.0,thigh,Lower Body,1.0
NFL,2020.0,abdomen,Upper Body,0.0
NFL,2020.0,foot,Lower Body,3.0
NFL,2020.0,back,Upper Body,0.0
NFL,2020.0,shoulder elbow hamstring,Lower Body,0.0
NFL,2020.0,knee,Lower Body,0.0
NFL,2020.0,illness related quadricep,Illness,5.0
NFL,2020.0,related,Other,2.0
NFL,2020.0,ankle,Lower Body,0.0
NFL,2020.0,ankle,Lower Body,6.0
NFL,2020.0,related foot,Lower Body,1.0
NFL,2020.0,shoulder,Upper Body,0.0
NFL,2020.0,knee,Lower Body,0.0
NFL,2020.0,calf ankle knee,Lower Body,6.0
NFL,2020.0,shoulder calf,Lower Body,3.0
NFL,2020.0,ankle knee,Lower Body,4.0
NFL,2020.0,groin,Lower Body,1.0
NFL,2020.0,elbow toe concussion,Head,5.0
NFL,2020.0,concussion elbow,Head,4.0
NFL,2020.0,hamstring,Lower Body,0.0
NFL,2020.0,hip,Lower Body,4.0
NFL,2020.0,hamstring,Lower Body,6.0
NFL,2020.0,hamstring neck,Lower Body,7.0
NFL,2020.0,groin neck,Lower Body,1.0
NFL,2020.0,concussion hand,Head,2.0
NFL,2020.0,shoulder knee,Lower Body,3.0
NFL,2020.0,hamstring abdomen,Lower Body,2.0
NFL,2020.0,hamstring,Lower Body,8.0
NFL,2020.0,calf,Lower Body,1.0
NFL,2020.0,ankle concussion,Head,3.0
NFL,2020.0,thumb,Upper Body,4.0
NFL,2020.0,hamstring,Lower Body,4.0
NFL,2020.0,ankle,Lower Body,1.0
NFL,2020.0,ankle,Lower Body,2.0
NFL,2020.0,ankle,Lower Body,9.0
NFL,2020.0,back,Upper Body,3.0
NFL,2020.0,ankle,Lower Body,2.0
NFL,2020.0,hamstring,Lower Body,1.0
NFL,2020.0,concussion,Head,2.0
NFL,2020.0,illness,Illness,0.0
NFL,2020.0,quadricep neck shoulder,Upper Body,10.0
NFL,2020.0,hamstring,Lower Body,1.0
NFL,2020.0,hamstring,Lower Body,5.0
NFL,2020.0,calf,Lower Body,0.0
NFL,2020.0,neck,Upper Body,4.0
NFL,2020.0,ankle,Lower Body,9.0
NFL,2020.0,knee,Lower Body,4.0
NFL,2020.0,neck knee,Lower Body,4.0
NFL,2020.0,hamstring,Lower Body,2.0
NFL,2020.0,knee,Lower Body,0.0
NFL,2020.0,hamstring,Lower Body,8.0
NFL,2020.0,knee,Lower Body,0.0
NFL,2020.0,back ankle,Lower Body,0.0
NFL,2020.0,knee,Lower Body,5.0
NFL,2020.0,ankle,Lower Body,1.0
NFL,2020.0,illness,Illness,1.0
NFL,2020.0,ankle,Lower Body,1.0
NFL,2020.0,foot,Lower Body,0.0
NFL,2020.0,knee,Lower Body,1.0
NFL,2020.0,hamstring knee calf,Lower Body,3.0
NFL,2020.0,hamstring,Lower Body,0.0
NFL,2020.0,groin ankle,Lower Body,7.0
NFL,2020.0,shoulder,Upper Body,12.0
NFL,2020.0,calf,Lower Body,0.0
NFL,2020.0,shoulder,Upper Body,1.0
NFL,2020.0,calf neck illness,Illness,5.0
NFL,2020.0,hip,Lower Body,0.0
NFL,2020.0,shoulder,Upper Body,2.0
NFL,2020.0,hamstring,Lower Body,0.0
NFL,2020.0,hamstring hamstrings,Lower Body,7.0
NFL,2020.0,illness,Illness,8.0
NFL,2020.0,hamstring groin calf,Lower Body,4.0
NFL,2020.0,shoulder,Upper Body,4.0
NFL,2020.0,groin foot,Lower Body,6.0
NFL,2020.0,calf ankle,Lower Body,1.0
NFL,2020.0,shoulder,Upper Body,0.0
NFL,2020.0,concussion knee,Head,2.0
NFL,2020.0,groin,Lower Body,6.0
NFL,2020.0,neck,Upper Body,2.0
NFL,2020.0,knee foot,Lower Body,0.0
NFL,2020.0,related concussion,Head,1.0
NFL,2020.0,knee,Lower Body,1.0
NFL,2020.0,hip,Lower Body,0.0
NFL,2020.0,ribs,Upper Body,7.0
NFL,2020.0,shoulder ribs,Upper Body,4.0
NFL,2020.0,shoulder related,Upper Body,6.0
NFL,2020.0,calf,Lower Body,0.0
NFL,2020.0,illness,Illness,0.0
NFL,2020.0,hamstring knee,Lower Body,0.0
NFL,2020.0,hamstrings related,Other,7.0
NFL,2020.0,ankle,Lower Body,6.0
NFL,2020.0,ankle concussion,Head,4.0
NFL,2020.0,back,Upper Body,0.0
NFL,2020.0,shoulder,Upper Body,3.0
NFL,2020.0,groin,Lower Body,6.0
NFL,2020.0,ankle,Lower Body,4.0
NFL,2020.0,hamstring,Lower Body,3.0
NFL,2020.0,hamstring,Lower Body,1.0
NFL,2020.0,ankle,Lower Body,1.0
NFL,2020.0,concussion,Head,1.0
NFL,2020.0,calf,Lower Body,3.0
NFL,2020.0,hamstring,Lower Body,2.0
NFL,2020.0,hamstring calf,Lower Body,3.0
NFL,2020.0,abdomen neck,Upper Body,1.0
NFL,2020.0,ankle knee,Lower Body,5.0
NFL,2020.0,hamstring,Lower Body,4.0
NFL,2020.0,rib,Upper Body,2.0
NFL,2020.0,ankle,Lower Body,5.0
NFL,2020.0,groin hamstring,Lower Body,8.0
NFL,2020.0,calf,Lower Body,5.0
NFL,2020.0,concussion,Head,0.0
NFL,2020.0,pectoral,Upper Body,1.0
NFL,2020.0,illness,Illness,1.0
NFL,2020.0,hamstring ankle,Lower Body,6.0
NFL,2020.0,quadricep concussion,Head,1.0
NFL,2020.0,hamstring calf,Lower Body,2.0
NFL,2020.0,hamstring shoulder,Lower Body,12.0
NFL,2020.0,foot illness calf,Illness,8.0
NFL,2020.0,ankle,Lower Body,8.0
NFL,2020.0,concussion,Head,0.0
NFL,2020.0,quadricep,Other,5.0
NFL,2020.0,ankle,Lower Body,6.0
NFL,2020.0,concussion,Head,1.0
NFL,2020.0,back,Upper Body,6.0
NFL,2020.0,toe,Lower Body,8.0
NFL,2020.0,illness,Illness,1.0
NFL,2020.0,thumb,Upper Body,5.0
NFL,2020.0,rib biceps,Upper Body,3.0
NFL,2020.0,ankle,Lower Body,2.0
NFL,2020.0,hamstring knee,Lower Body,4.0
NFL,2020.0,concussion calf,Head,1.0
NFL,2020.0,shoulder,Upper Body,1.0
NFL,2020.0,illness,Illness,5.0
NFL,2020.0,shoulder,Upper Body,1.0
NFL,2020.0,foot neck,Lower Body,2.0
NFL,2020.0,knee,Lower Body,1.0
NFL,2020.0,hip groin,Lower Body,3.0
NFL,2020.0,ankle,Lower Body,1.0
NFL,2020.0,quadricep,Other,3.0
NFL,2020.0,quadricep,Other,1.0
NFL,2020.0,knee abdomen,Lower Body,3.0
NFL,2020.0,illness shoulder,Illness,3.0
NFL,2020.0,shoulder,Upper Body,1.0
NFL,2020.0,hamstring,Lower Body,7.0
NFL,2020.0,illness,Illness,1.0
NFL,2020.0,back ankle,Lower Body,3.0
NFL,2020.0,knee concussion,Head,2.0
NFL,2020.0,shoulder,Upper Body,4.0
NFL,2020.0,back,Upper Body,1.0
NFL,2020.0,illness,Illness,2.0
NFL,2020.0,illness,Illness,2.0
NFL,2020.0,knee,Lower Body,1.0
NFL,2020.0,related,Other,1.0
NFL,2020.0,quadricep,Other,2.0
NFL,2020.0,hamstring,Lower Body,3.0
NFL,2020.0,chest pectoral,Upper Body,7.0
NFL,2020.0,hamstring ankle,Lower Body,4.0
NFL,2020.0,illness,Illness,0.0
NFL,2020.0,ankle,Lower Body,3.0
NFL,2020.0,biceps,Upper Body,12.0
NFL,2020.0,knee,Lower Body,8.0
NFL,2020.0,concussion,Head,4.0
NFL,2020.0,quadricep,Other,0.0
NFL,2020.0,hamstring,Lower Body,3.0
NFL,2020.0,neck back,Upper Body,15.0
NFL,2020.0,ankle,Lower Body,11.0
NFL,2020.0,ankle,Lower Body,10.0
NFL,2020.0,related,Other,2.0
NFL,2020.0,knee,Lower Body,3.0
NFL,2020.0,quadricep illness calf,Illness,3.0
NFL,2020.0,ankle,Lower Body,0.0
NFL,2020.0,ankle,Lower Body,5.0
NFL,2020.0,groin,Lower Body,2.0
NFL,2020.0,ankle,Lower Body,2.0
NFL,2020.0,knee,Lower Body,1.0
NFL,2020.0,knee,Lower Body,2.0
NFL,2020.0,knee foot,Lower Body,8.0
NFL,2020.0,knee ankle,Lower Body,0.0
NFL,2020.0,concussion hamstring,Head,4.0
NFL,2020.0,knee,Lower Body,8.0
NFL,2020.0,elbow,Upper Body,2.0
NFL,2020.0,illness,Illness,11.0
NFL,2020.0,illness,Illness,5.0
NFL,2020.0,illness hamstring,Illness,9.0
NFL,2020.0,calf,Lower Body,11.0
NFL,2020.0,illness,Illness,0.0
NFL,2020.0,groin,Lower Body,9.0
NFL,2020.0,back,Upper Body,0.0
NFL,2020.0,hamstring,Lower Body,2.0
NFL,2020.0,quadricep concussion,Head,2.0
NFL,2020.0,stinger,Other,0.0
NFL,2020.0,hip ankle,Lower Body,7.0
NFL,2020.0,ankle related,Lower Body,2.0
NFL,2020.0,calf ankle,Lower Body,4.0
NFL,2020.0,hamstring,Lower Body,2.0
NFL,2020.0,groin,Lower Body,4.0
NFL,2020.0,hamstring,Lower Body,2.0
NFL,2020.0,knee,Lower Body,2.0
NFL,2020.0,knee foot,Lower Body,4.0
NFL,2020.0,ankle,Lower Body,2.0
NFL,2020.0,foot,Lower Body,16.0
NFL,2020.0,knee,Lower Body,10.0
NFL,2020.0,foot,Lower Body,1.0
NFL,2020.0,ankle,Lower Body,0.0
NFL,2020.0,neck,Upper Body,6.0
NFL,2020.0,shoulder concussion hamstring,Head,4.0
NFL,2020.0,knee,Lower Body,0.0
NFL,2020.0,hip groin,Lower Body,4.0
NFL,2020.0,back,Upper Body,13.0
NFL,2020.0,knee wrist,Lower Body,7.0
NFL,2020.0,shoulder hamstring toe illness,Illness,6.0
NFL,2020.0,knee back neck,Lower Body,6.0
NFL,2020.0,illness groin,Illness,5.0
NFL,2020.0,ankle groin,Lower Body,0.0
NFL,2020.0,knee,Lower Body,0.0
NFL,2020.0,groin ankle,Lower Body,3.0
NFL,2020.0,hip,Lower Body,0.0
NFL,2020.0,hamstring hip,Lower Body,1.0
NFL,2020.0,pectoral calf,Lower Body,5.0
NFL,2020.0,foot,Lower Body,5.0
NFL,2020.0,concussion,Head,2.0
NFL,2020.0,foot,Lower Body,3.0
NFL,2020.0,hamstring foot,Lower Body,6.0
NFL,2020.0,illness,Illness,0.0
NFL,2020.0,ankle,Lower Body,5.0
NFL,2020.0,calf,Lower Body,2.0
NFL,2020.0,shoulder hamstring,Lower Body,1.0
NFL,2020.0,foot,Lower Body,0.0
NFL,2020.0,hip core,Lower Body,10.0
NFL,2020.0,ankle,Lower Body,0.0
NFL,2020.0,hamstring,Lower Body,0.0
NFL,2020.0,illness,Illness,0.0
NFL,2020.0,abdomen knee groin,Lower Body,2.0
NFL,2020.0,ankle,Lower Body,1.0
NFL,2020.0,concussion groin,Head,2.0
NFL,2020.0,hamstring ankle,Lower Body,0.0
NFL,2020.0,ankle,Lower Body,2.0
NFL,2020.0,concussion hamstring finger,Head,4.0
NFL,2020.0,related,Other,2.0
NFL,2020.0,calf,Lower Body,1.0
NFL,2020.0,concussion,Head,3.0
NFL,2020.0,ankle related,Lower Body,2.0
NFL,2020.0,related,Other,3.0
NFL,2020.0,hip,Lower Body,0.0
NFL,2020.0,ankle,Lower Body,1.0
NFL,2020.0,shoulder chest,Upper Body,2.0
NFL,2020.0,hip,Lower Body,0.0
NFL,2020.0,knee,Lower Body,2.0
NFL,2020.0,ankle,Lower Body,0.0
NFL,2020.0,knee,Lower Body,2.0
NFL,2020.0,quadricep,Other,0.0
NFL,2020.0,knee,Lower Body,8.0
NFL,2020.0,groin,Lower Body,14.0
NFL,2020.0,hamstring,Lower Body,0.0
NFL,2020.0,hand,Upper Body,2.0
NFL,2020.0,hamstring,Lower Body,10.0
NFL,2020.0,knee,Lower Body,8.0
NFL,2020.0,concussion,Head,8.0
NFL,2020.0,knee,Lower Body,12.0
NFL,2020.0,hamstring,Lower Body,3.0
NFL,2020.0,knee,Lower Body,0.0
NFL,2020.0,foot,Lower Body,0.0
NFL,2020.0,shoulder,Upper Body,11.0
NFL,2020.0,hand,Upper Body,1.0
NFL,2020.0,rib,Upper Body,1.0
NFL,2020.0,groin,Lower Body,3.0
NFL,2020.0,knee,Lower Body,3.0
NFL,2020.0,knee illness hip hamstring,Illness,6.0
NFL,2020.0,ankle toe,Lower Body,1.0
NFL,2020.0,knee,Lower Body,0.0
NFL,2020.0,knee,Lower Body,1.0
NFL,2020.0,shoulder,Upper Body,4.0
NFL,2020.0,ankle,Lower Body,1.0
NFL,2020.0,concussion illness,Illness,2.0
NFL,2020.0,illness,Illness,5.0
NFL,2020.0,ankle,Lower Body,8.0
NFL,2020.0,ankle back knee,Lower Body,7.0
NFL,2020.0,hamstring,Lower Body,0.0
NFL,2020.0,related,Other,1.0
NFL,2020.0,calf thigh,Lower Body,12.0
NFL,2020.0,knee,Lower Body,10.0
NFL,2020.0,calf related knee,Lower Body,4.0
NFL,2020.0,ankle,Lower Body,1.0
NFL,2020.0,related,Other,1.0
NFL,2020.0,knee,Lower Body,2.0
NFL,2020.0,illness,Illness,2.0
NFL,2020.0,toe,Lower Body,2.0
NFL,2020.0,knee concussion,Head,5.0
NFL,2020.0,groin,Lower Body,0.0
NFL,2020.0,hamstring,Lower Body,3.0
NFL,2020.0,ankle,Lower Body,2.0
NFL,2020.0,thigh ankle,Lower Body,1.0
NFL,2020.0,hip groin,Lower Body,0.0
NFL,2020.0,hamstring,Lower Body,3.0
NFL,2020.0,illness ankle,Illness,3.0
NFL,2020.0,knee,Lower Body,0.0
NFL,2020.0,calf,Lower Body,3.0
NFL,2020.0,elbow,Upper Body,0.0
NFL,2020.0,illness knee,Illness,2.0
NFL,2020.0,toe,Lower Body,4.0
NFL,2020.0,calf,Lower Body,2.0
NFL,2020.0,concussion,Head,1.0
NFL,2020.0,foot,Lower Body,2.0
NFL,2020.0,illness,Illness,0.0
NFL,2020.0,shoulder illness,Illness,1.0
NFL,2020.0,groin,Lower Body,1.0
NFL,2021.0,ribs,Upper Body,2.0
NFL,2021.0,hamstring,Lower Body,1.0
NFL,2021.0,hamstring,Lower Body,1.0
NFL,2021.0,shoulder,Upper Body,2.0
NFL,2021.0,achilles,Lower Body,1.0
NFL,2021.0,ankle,Lower Body,0.0
NFL,2021.0,toe,Lower Body,0.0
NFL,2021.0,ribs hamstring,Lower Body,0.0
NFL,2021.0,hamstring shoulder,Lower Body,1.0
NFL,2021.0,calf,Lower Body,2.0
NFL,2021.0,ankle ribs,Lower Body,1.0
NFL,2021.0,back,Upper Body,2.0
NFL,2021.0,back,Upper Body,0.0
NFL,2021.0,hand,Upper Body,2.0
NFL,2021.0,shoulder,Upper Body,4.0
NFL,2021.0,illness,Illness,1.0
NFL,2021.0,shoulder,Upper Body,2.0
NFL,2021.0,ankle ribs,Lower Body,1.0
NFL,2021.0,personal,Rest/Non-injury,1.0
NFL,2021.0,calf,Lower Body,2.0
NFL,2021.0,ankle,Lower Body,2.0
NFL,2021.0,knee,Lower Body,3.0
NFL,2021.0,ankle,Lower Body,3.0
NFL,2021.0,calf,Lower Body,1.0
NFL,2021.0,ankle,Lower Body,1.0
NFL,2021.0,ankle,Lower Body,1.0
NFL,2021.0,personal,Rest/Non-injury,1.0
NFL,2021.0,hamstring,Lower Body,4.0
NFL,2021.0,concussion,Head,1.0
NFL,2021.0,hamstring,Lower Body,2.0
NFL,2021.0,ankle,Lower Body,0.0
NFL,2021.0,other,Other,0.0
NFL,2021.0,knee,Lower Body,7.0
NFL,2021.0,back,Upper Body,0.0
NFL,2021.0,ankle,Lower Body,0.0
NFL,2021.0,hip,Lower Body,0.0
NFL,2021.0,groin,Lower Body,0.0
NFL,2021.0,concussion quad,Head,2.0
NFL,2021.0,knee,Lower Body,9.0
NFL,2021.0,back knee,Lower Body,0.0
NFL,2021.0,illness back,Illness,0.0
NFL,2021.0,shoulder,Upper Body,0.0
NFL,2021.0,ankle,Lower Body,1.0
NFL,2021.0,ankle,Lower Body,2.0
NFL,2021.0,thigh,Lower Body,0.0
NFL,2021.0,ankle,Lower Body,2.0
NFL,2021.0,ankle,Lower Body,6.0
NFL,2021.0,thigh,Lower Body,1.0
NFL,2021.0,knee,Lower Body,0.0
NFL,2021.0,thigh,Lower Body,2.0
NFL,2021.0,shoulder,Upper Body,1.0
NFL,2021.0,back hip,Lower Body,8.0
NFL,2021.0,knee,Lower Body,0.0
NFL,2021.0,ankle,Lower Body,0.0
NFL,2021.0,foot,Lower Body,0.0
NFL,2021.0,concussion,Head,4.0
NFL,2021.0,knee,Lower Body,0.0
NFL,2021.0,groin,Lower Body,1.0
NFL,2021.0,hamstring,Lower Body,0.0
NFL,2021.0,calf,Lower Body,1.0
NFL,2021.0,hamstring,Lower Body,1.0
NFL,2021.0,calf ankle,Lower Body,2.0
NFL,2021.0,ankle,Lower Body,1.0
NFL,2021.0,foot,Lower Body,0.0
NFL,2021.0,knee,Lower Body,0.0
NFL,2021.0,concussion,Head,0.0
NFL,2021.0,neck,Upper Body,2.0
NFL,2021.0,ankle,Lower Body,2.0
NFL,2021.0,concussion,Head,1.0
NFL,2021.0,hamstring,Lower Body,2.0
NFL,2021.0,shoulder,Upper Body,3.0
NFL,2021.0,concussion,Head,1.0
NFL,2021.0,shoulder,Upper Body,1.0
NFL,2021.0,foot,Lower Body,3.0
NFL,2021.0,hamstring,Lower Body,5.0
NFL,2021.0,foot,Lower Body,1.0
NFL,2021.0,shoulder,Upper Body,3.0
NFL,2021.0,back,Upper Body,0.0
NFL,2021.0,knee,Lower Body,2.0
NFL,2021.0,back hamstring hip,Lower Body,3.0
NFL,2021.0,knee,Lower Body,3.0
NFL,2021.0,quad ankle,Lower Body,0.0
NFL,2021.0,groin ankle,Lower Body,0.0
NFL,2021.0,illness groin,Illness,2.0
NFL,2021.0,quad,Lower Body,2.0
NFL,2021.0,knee,Lower Body,0.0
NFL,2021.0,shoulder hamstring,Lower Body,3.0
NFL,2021.0,wrist toe knee,Lower Body,0.0
NFL,2021.0,personal,Rest/Non-injury,1.0
NFL,2021.0,knee,Lower Body,2.0
NFL,2021.0,back,Upper Body,0.0
NFL,2021.0,groin foot ribs,Lower Body,1.0
NFL,2021.0,back groin,Lower Body,0.0
NFL,2021.0,ankle,Lower Body,0.0
NFL,2021.0,back knee,Lower Body,0.0
NFL,2021.0,quad,Lower Body,0.0
NFL,2021.0,back,Upper Body,0.0
NFL,2021.0,ankle,Lower Body,0.0
NFL,2021.0,ankle,Lower Body,0.0
NFL,2021.0,ankle,Lower Body,0.0
NFL,2021.0,hamstring,Lower Body,0.0
NFL,2021.0,hand,Upper Body,3.0
NFL,2021.0,groin,Lower Body,1.0
NFL,2021.0,knee,Lower Body,0.0
NFL,2021.0,neck,Upper Body,1.0
NFL,2021.0,related,Other,0.0
NFL,2021.0,ankle,Lower Body,0.0
NFL,2021.0,shoulder,Upper Body,2.0
NFL,2021.0,knee,Lower Body,0.0
NFL,2021.0,ankle,Lower Body,0.0
NFL,2021.0,knee,Lower Body,0.0
NFL,2021.0,thigh,Lower Body,0.0
NFL,2021.0,illness,Illness,1.0
NFL,2021.0,illness,Illness,6.0
NFL,2021.0,knee,Lower Body,3.0
NFL,2021.0,ankle,Lower Body,2.0
NFL,2021.0,hamstring,Lower Body,4.0
NFL,2021.0,knee shoulder,Lower Body,2.0
NFL,2021.0,calf,Lower Body,2.0
NFL,2021.0,illness elbow ankle,Illness,1.0
NFL,2021.0,knee,Lower Body,4.0
NFL,2021.0,hamstring,Lower Body,1.0
NFL,2021.0,back,Upper Body,1.0
NFL,2021.0,illness shoulder,Illness,2.0
NFL,2021.0,related knee,Lower Body,0.0
NFL,2021.0,shoulder,Upper Body,2.0
NFL,2021.0,ankle,Lower Body,0.0
NFL,2021.0,hamstring toe,Lower Body,0.0
NFL,2021.0,triceps,Upper Body,8.0
NFL,2021.0,wrist,Upper Body,5.0
NFL,2021.0,knee,Lower Body,0.0
NFL,2021.0,shoulder,Upper Body,1.0
NFL,2021.0,ankle,Lower Body,0.0
NFL,2021.0,hamstring,Lower Body,0.0
NFL,2021.0,calf,Lower Body,2.0
NFL,2021.0,knee,Lower Body,0.0
NFL,2021.0,knee,Lower Body,0.0
NFL,2021.0,abdomen,Upper Body,1.0
NFL,2021.0,hamstring,Lower Body,1.0
NFL,2021.0,knee,Lower Body,0.0
NFL,2021.0,neck,Upper Body,0.0
NFL,2021.0,ankle,Lower Body,2.0
NFL,2021.0,calf,Lower Body,0.0
NFL,2021.0,ankle,Lower Body,4.0
NFL,2021.0,hamstring,Lower Body,0.0
NFL,2021.0,ankle,Lower Body,0.0
NFL,2021.0,knee ribs,Lower Body,0.0
NFL,2021.0,knee,Lower Body,2.0
NFL,2021.0,thigh hip,Lower Body,0.0
NFL,2021.0,illness,Illness,4.0
NFL,2021.0,neck,Upper Body,0.0
NFL,2021.0,knee,Lower Body,2.0
NFL,2021.0,groin,Lower Body,4.0
NFL,2021.0,knee,Lower Body,0.0
NFL,2021.0,concussion foot,Head,0.0
NFL,2021.0,back,Upper Body,1.0
NFL,2021.0,ankle,Lower Body,4.0
NFL,2021.0,knee,Lower Body,3.0
NFL,2021.0,illness knee,Illness,2.0
NFL,2021.0,ribs leg hip,Lower Body,0.0
NFL,2021.0,back,Upper Body,4.0
NFL,2021.0,wrist,Upper Body,0.0
NFL,2021.0,back,Upper Body,0.0
NFL,2021.0,calf,Lower Body,0.0
NFL,2021.0,hamstring,Lower Body,5.0
NFL,2021.0,ankle,Lower Body,2.0
NFL,2021.0,knee,Lower Body,0.0
NFL,2021.0,ankle,Lower Body,1.0
NFL,2021.0,chest,Upper Body,0.0
NFL,2021.0,illness,Illness,0.0
NFL,2021.0,chest,Upper Body,0.0
NFL,2021.0,ankle,Lower Body,0.0
NFL,2021.0,shoulder,Upper Body,0.0
NFL,2021.0,hip,Lower Body,1.0
NFL,2021.0,related,Other,1.0
NFL,2021.0,finger,Upper Body,6.0
NFL,2021.0,shoulder knee,Lower Body,2.0
NFL,2021.0,knee,Lower Body,0.0
NFL,2021.0,neck,Upper Body,0.0
NFL,2021.0,shoulder,Upper Body,6.0
NFL,2021.0,hip,Lower Body,1.0
NFL,2021.0,shoulder,Upper Body,0.0
